owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
2227113,2014-09-15 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1232897,2014-09-15 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
209486,2014-09-15 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,180.00,
2227286,2014-09-15 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227088,2014-09-15 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
203949,2014-09-15 00:00:00,,191031440,Pennsylvania,1-Philadelphia City (20 mi.),4,632.00,
2227157,2014-09-15 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227126,2014-09-15 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227131,2014-09-15 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227180,2014-09-15 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227209,2014-09-15 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1152693,2014-09-15 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),5,78.00,
1124980,2014-09-15 00:00:00,,191193048,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
12124,2014-09-15 00:00:00,2005-03-30 00:00:00,19128,Pennsylvania,1-Philadelphia City (20 mi.),U,1768.00,$100
2227238,2014-09-15 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
2227134,2014-09-15 00:00:00,,191301207,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227139,2014-09-15 00:00:00,,191345723,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2227175,2014-09-15 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2159673,2014-09-15 00:00:00,,191454303,Pennsylvania,1-Philadelphia City (20 mi.),U,570.00,
2227136,2014-09-15 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2118574,2014-09-15 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),2,357.00,
2227347,2014-09-15 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,2130.00,
729618,2014-09-15 00:00:00,,191462345,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2413830,2014-09-15 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227168,2014-09-15 00:00:00,,19317,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1751223,2014-09-15 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),2,165.00,
2227147,2014-09-15 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2227106,2014-09-15 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227084,2014-09-15 00:00:00,2014-09-15 00:00:00,19444,Pennsylvania,1-Philadelphia City (20 mi.),5,410.00,$43
800825,2014-09-15 00:00:00,,194602833,Pennsylvania,2-Greater Philadelphia(70 mi.),4,218.00,
2227141,2014-09-15 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),,15.00,
809383,2014-09-15 00:00:00,,19810,Delaware,2-Greater Philadelphia(70 mi.),2,596.00,
1166691,2014-09-15 00:00:00,,63119,Missouri,7-USA Balance,1,0.00,
1719451,2014-09-15 00:00:00,,802351920,Colorado,7-USA Balance,3,158.00,
2227535,2014-09-16 00:00:00,,08012,New Jersey,1-Philadelphia City (20 mi.),5,237.00,
1318956,2014-09-16 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2227429,2014-09-16 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2227461,2014-09-16 00:00:00,,08102,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2227475,2014-09-16 00:00:00,,08840,New Jersey,2-Greater Philadelphia(70 mi.),3,1372.00,
1799033,2014-09-16 00:00:00,,10034,New York,3-New York City (20 mi.),3,1212.00,
2227574,2014-09-16 00:00:00,,104695119,New York,3-New York City (20 mi.),3,0.00,
2063594,2014-09-16 00:00:00,,11040,New York,3-New York City (20 mi.),6,158.00,
2227620,2014-09-16 00:00:00,,15224,Pennsylvania,7-USA Balance,U,78.00,
2227382,2014-09-16 00:00:00,,19013,Pennsylvania,1-Philadelphia City (20 mi.),1,178.00,
1306241,2014-09-16 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1675952,2014-09-16 00:00:00,,19095,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1214110,2014-09-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1357086,2014-09-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2093142,2014-09-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2187166,2014-09-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227426,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227470,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227656,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2317834,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,631.00,
1545922,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,165.00,
1484185,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,332.00,
1311270,2014-09-16 00:00:00,,191031034,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227442,2014-09-16 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227521,2014-09-16 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227559,2014-09-16 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227664,2014-09-16 00:00:00,,191046023,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227650,2014-09-16 00:00:00,,191046135,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227547,2014-09-16 00:00:00,,19111,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1413543,2014-09-16 00:00:00,,191183033,Pennsylvania,1-Philadelphia City (20 mi.),3,455.00,
1432388,2014-09-16 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227582,2014-09-16 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1676892,2014-09-16 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,158.00,
2227579,2014-09-16 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,447.00,
2227569,2014-09-16 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2167934,2014-09-16 00:00:00,,191471037,Pennsylvania,1-Philadelphia City (20 mi.),U,138.00,
2051340,2014-09-16 00:00:00,,191484624,Pennsylvania,1-Philadelphia City (20 mi.),U,81.00,
2378426,2014-09-16 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227515,2014-09-16 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),3,314.00,
2227605,2014-09-16 00:00:00,,19320,Pennsylvania,2-Greater Philadelphia(70 mi.),U,278.00,
1510006,2014-09-16 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),4,118.00,
1734286,2014-09-16 00:00:00,,194035256,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00,
2227701,2014-09-17 00:00:00,,077199539,New Jersey,2-Greater Philadelphia(70 mi.),4,0.00,
2227913,2014-09-17 00:00:00,,080041512,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2227739,2014-09-17 00:00:00,,08090,New Jersey,1-Philadelphia City (20 mi.),2,78.00,
626134,2014-09-17 00:00:00,,080943034,New Jersey,2-Greater Philadelphia(70 mi.),3,854.00,
2030582,2014-09-17 00:00:00,,081082635,New Jersey,1-Philadelphia City (20 mi.),4,138.00,
261540,2014-09-17 00:00:00,,084062931,New Jersey,2-Greater Philadelphia(70 mi.),4,298.00,
2227703,2014-09-17 00:00:00,,11103,New York,3-New York City (20 mi.),2,96.00,
2076259,2014-09-17 00:00:00,2016-12-13 00:00:00,18018,Pennsylvania,2-Greater Philadelphia(70 mi.),3,654.00,$10
2227757,2014-09-17 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227858,2014-09-17 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),4,178.00,
2227957,2014-09-17 00:00:00,,190271059,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227938,2014-09-17 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227747,2014-09-17 00:00:00,,19040,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1390501,2014-09-17 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),4,850.00,
267510,2014-09-17 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),2,356.00,
2060848,2014-09-17 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,2130.00,
2227819,2014-09-17 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,121.50,
2227964,2014-09-17 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227711,2014-09-17 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
569870,2014-09-17 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227891,2014-09-17 00:00:00,,19111,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1243316,2014-09-17 00:00:00,2015-09-03 00:00:00,191192656,Pennsylvania,1-Philadelphia City (20 mi.),1,140.00,$50
771115,2014-09-17 00:00:00,,191271010,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227782,2014-09-17 00:00:00,,191283826,Pennsylvania,1-Philadelphia City (20 mi.),U,98.00,
2348185,2014-09-17 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1559968,2014-09-17 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227886,2014-09-17 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2217873,2014-09-17 00:00:00,,191311519,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227675,2014-09-17 00:00:00,,19140,Pennsylvania,1-Philadelphia City (20 mi.),U,29.00,
2172569,2014-09-17 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),1,29.00,
1502863,2014-09-17 00:00:00,,191453506,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2166420,2014-09-17 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1935231,2014-09-17 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),2,318.00,
2069182,2014-09-17 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227899,2014-09-17 00:00:00,,191472422,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1612134,2014-09-17 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00,
1236803,2014-09-17 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227820,2014-09-17 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),4,356.00,
2227817,2014-09-17 00:00:00,,19474,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00,
2227715,2014-09-17 00:00:00,,19801,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2227852,2014-09-17 00:00:00,,19801,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2227738,2014-09-17 00:00:00,,19802,Delaware,2-Greater Philadelphia(70 mi.),2,376.00,
2227959,2014-09-17 00:00:00,,943033744,California,7-USA Balance,U,377.00,
2228081,2014-09-18 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),2,178.00,
1662979,2014-09-18 00:00:00,,08056,New Jersey,1-Philadelphia City (20 mi.),3,362.00,
2228124,2014-09-18 00:00:00,,08079,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
1758353,2014-09-18 00:00:00,,080901733,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1597834,2014-09-18 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2227976,2014-09-18 00:00:00,,08201,New Jersey,2-Greater Philadelphia(70 mi.),2,390.00,
2228065,2014-09-18 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),2,178.00,
2136905,2014-09-18 00:00:00,,085500712,New Jersey,2-Greater Philadelphia(70 mi.),3,396.00,
2228302,2014-09-18 00:00:00,,08840,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2228043,2014-09-18 00:00:00,,10025,New York,3-New York City (20 mi.),U,1325.00,
1674261,2014-09-18 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),3,156.00,
2338109,2014-09-18 00:00:00,2015-08-03 00:00:00,18934,Pennsylvania,2-Greater Philadelphia(70 mi.),3,298.00,$2000
2227991,2014-09-18 00:00:00,,18954,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2227981,2014-09-18 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227978,2014-09-18 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1577419,2014-09-18 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),3,280.00,
1346755,2014-09-18 00:00:00,,190661605,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1921543,2014-09-18 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2112490,2014-09-18 00:00:00,,19082,Pennsylvania,1-Philadelphia City (20 mi.),2,38.00,
1219712,2014-09-18 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228133,2014-09-18 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1883556,2014-09-18 00:00:00,2018-07-09 00:00:00,19095,Pennsylvania,1-Philadelphia City (20 mi.),3,2341.00,$100
2228314,2014-09-18 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228316,2014-09-18 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228285,2014-09-18 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228116,2014-09-18 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,38.00,
769824,2014-09-18 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2160751,2014-09-18 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228107,2014-09-18 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1480706,2014-09-18 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,266.00,
2228099,2014-09-18 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,109.00,
2104394,2014-09-18 00:00:00,,19114,Pennsylvania,1-Philadelphia City (20 mi.),4,50.00,
1601288,2014-09-18 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228382,2014-09-18 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),2,38.00,
1648715,2014-09-18 00:00:00,,191232901,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1339095,2014-09-18 00:00:00,,19126,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228143,2014-09-18 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228373,2014-09-18 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228077,2014-09-18 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),U,138.00,
1496511,2014-09-18 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228045,2014-09-18 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228281,2014-09-18 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,89.00,
2098470,2014-09-18 00:00:00,,191303110,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2125286,2014-09-18 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),3,418.00,
2228327,2014-09-18 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1646994,2014-09-18 00:00:00,,191463018,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2227992,2014-09-18 00:00:00,,191464033,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2071480,2014-09-18 00:00:00,,191464803,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228021,2014-09-18 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1745065,2014-09-18 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,130.00,
2227989,2014-09-18 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,150.00,
1636090,2014-09-18 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228038,2014-09-18 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228054,2014-09-18 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),U,30.00,
344532,2014-09-18 00:00:00,,191512832,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2076721,2014-09-18 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2228340,2014-09-18 00:00:00,,19405,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2226322,2014-09-18 00:00:00,,194061717,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1503262,2014-09-18 00:00:00,,19422,Pennsylvania,1-Philadelphia City (20 mi.),5,178.00,
2228031,2014-09-18 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,336.00,
2227983,2014-09-18 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2228130,2014-09-18 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
671041,2014-09-18 00:00:00,,198084413,Delaware,2-Greater Philadelphia(70 mi.),3,78.00,
1308278,2014-09-18 00:00:00,,208953907,Maryland,4-DC (20 mi.),4,180.00,
2228287,2014-09-18 00:00:00,,43221,Ohio,7-USA Balance,U,40.00,
2140939,2014-09-18 00:00:00,,537054927,Wisconsin,7-USA Balance,,0.00,
2228295,2014-09-18 00:00:00,,53718,Wisconsin,7-USA Balance,4,0.00,
2042033,2014-09-18 00:00:00,,752061536,Texas,7-USA Balance,,0.00,
2185243,2014-09-19 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2228426,2014-09-19 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1100479,2014-09-19 00:00:00,,080533301,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1734178,2014-09-19 00:00:00,,08080,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1938155,2014-09-19 00:00:00,,081071903,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2228583,2014-09-19 00:00:00,,10001,New York,3-New York City (20 mi.),U,0.00,
2228705,2014-09-19 00:00:00,,10025,New York,3-New York City (20 mi.),U,358.00,
2228636,2014-09-19 00:00:00,,11101,New York,3-New York City (20 mi.),4,210.00,
2161292,2014-09-19 00:00:00,,14850,Pennsylvania,6-NEC (210 mi. from Philly),2,338.00,
2064974,2014-09-19 00:00:00,,17104,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
2228697,2014-09-19 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
183580,2014-09-19 00:00:00,,190024008,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228466,2014-09-19 00:00:00,,19044,Pennsylvania,1-Philadelphia City (20 mi.),3,658.00,
2228499,2014-09-19 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),3,158.00,
2228554,2014-09-19 00:00:00,2015-10-27 00:00:00,19063,Pennsylvania,1-Philadelphia City (20 mi.),4,521.00,$12
933209,2014-09-19 00:00:00,,190661605,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1938374,2014-09-19 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),4,1134.00,
2379508,2014-09-19 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),3,440.00,
2228501,2014-09-19 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228519,2014-09-19 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1686388,2014-09-19 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,33.60,
1931179,2014-09-19 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2171945,2014-09-19 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228579,2014-09-19 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),3,238.00,
2228487,2014-09-19 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228674,2014-09-19 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228686,2014-09-19 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
812210,2014-09-19 00:00:00,,191282818,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1265187,2014-09-19 00:00:00,,191303032,Pennsylvania,1-Philadelphia City (20 mi.),5,218.00,
1736781,2014-09-19 00:00:00,,191303740,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1431827,2014-09-19 00:00:00,,19137,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1906508,2014-09-19 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228587,2014-09-19 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1541146,2014-09-19 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228410,2014-09-19 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1718111,2014-09-19 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2170094,2014-09-19 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228593,2014-09-19 00:00:00,,19350,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
384584,2014-09-19 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),,425.00,
2228507,2014-09-19 00:00:00,,194063211,Pennsylvania,1-Philadelphia City (20 mi.),4,635.00,
2228623,2014-09-19 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
605776,2014-09-19 00:00:00,,194751672,Pennsylvania,2-Greater Philadelphia(70 mi.),3,158.00,
2228427,2014-09-19 00:00:00,,21286,Maryland,5-NEC (140 mi. from Philly),3,78.00,
2228648,2014-09-19 00:00:00,,87047,New Mexico,7-USA Balance,4,200.50,
2228747,2014-09-20 00:00:00,,02657,Massachusetts,7-USA Balance,1,1116.00,
2112775,2014-09-20 00:00:00,,07712,New Jersey,2-Greater Philadelphia(70 mi.),5,694.00,
2408116,2014-09-20 00:00:00,,08071,New Jersey,1-Philadelphia City (20 mi.),3,528.00,
2228877,2014-09-20 00:00:00,,13066,New York,7-USA Balance,,0.00,
2228900,2014-09-20 00:00:00,,18929,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
99731,2014-09-20 00:00:00,,190101931,Pennsylvania,1-Philadelphia City (20 mi.),4,242.00,
2228765,2014-09-20 00:00:00,,190411014,Pennsylvania,1-Philadelphia City (20 mi.),5,358.00,
1697057,2014-09-20 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),4,178.00,
2228790,2014-09-20 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),3,158.00,
2183717,2014-09-20 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),4,157.00,
2228919,2014-09-20 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
2178294,2014-09-20 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1909257,2014-09-20 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,214.00,
1586734,2014-09-20 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,478.00,
1598843,2014-09-20 00:00:00,,191036537,Pennsylvania,1-Philadelphia City (20 mi.),,210.00,
1900164,2014-09-20 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228842,2014-09-20 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2131075,2014-09-20 00:00:00,2014-10-15 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,399.00,$32
2228726,2014-09-20 00:00:00,,191043937,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
435943,2014-09-20 00:00:00,2014-09-20 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,$40
451504,2014-09-20 00:00:00,,191064329,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2122600,2014-09-20 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,466.00,
2228904,2014-09-20 00:00:00,,19114,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
255962,2014-09-20 00:00:00,,191152005,Pennsylvania,1-Philadelphia City (20 mi.),2,338.00,
522160,2014-09-20 00:00:00,,191153610,Pennsylvania,1-Philadelphia City (20 mi.),4,178.00,
560191,2014-09-20 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1882153,2014-09-20 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228923,2014-09-20 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228896,2014-09-20 00:00:00,,191295436,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228784,2014-09-20 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2335408,2014-09-20 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,686.00,
2228736,2014-09-20 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),U,178.00,
2228781,2014-09-20 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228908,2014-09-20 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2228806,2014-09-20 00:00:00,,19154,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1125894,2014-09-20 00:00:00,,193901324,Pennsylvania,2-Greater Philadelphia(70 mi.),3,159.00,
2228734,2014-09-20 00:00:00,,280274064,North Carolina,7-USA Balance,,0.00,
2228887,2014-09-20 00:00:00,,551259460,Minnesota,7-USA Balance,,0.00,
2228881,2014-09-20 00:00:00,,85258,Arizona,7-USA Balance,3,19.00,
1927980,2014-09-20 00:00:00,,917484172,California,7-USA Balance,,0.00,
2229140,2014-09-21 00:00:00,,068512227,Connecticut,5-NEC (140 mi. from Philly),,0.00,
