owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
2334739,2015-09-30 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,297.00,
2347355,2015-09-30 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,158.00,
2347131,2015-09-30 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2380523,2015-09-30 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1184612,2015-09-30 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2389682,2015-09-30 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347088,2015-09-30 00:00:00,,19135,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347285,2015-09-30 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),1,98.00,
2347148,2015-09-30 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
2347269,2015-09-30 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
393064,2015-09-30 00:00:00,,191433711,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347362,2015-09-30 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347434,2015-09-30 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347286,2015-09-30 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2389716,2015-09-30 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2138199,2015-09-30 00:00:00,,191461709,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347121,2015-09-30 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347151,2015-09-30 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347012,2015-09-30 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,192.00,
1224719,2015-09-30 00:00:00,2016-09-09 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,$25
2375950,2015-09-30 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,78.00,
1925916,2015-09-30 00:00:00,,191473220,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1013619,2015-09-30 00:00:00,,191473706,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
687525,2015-09-30 00:00:00,,191475603,Pennsylvania,1-Philadelphia City (20 mi.),3,312.00,
1756533,2015-09-30 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347130,2015-09-30 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347311,2015-09-30 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2405986,2015-09-30 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2400875,2015-09-30 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,40.00,
2347105,2015-09-30 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347083,2015-09-30 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2022433,2015-09-30 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),3,195.00,
2347211,2015-09-30 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),3,39.00,
2256283,2015-09-30 00:00:00,,19426,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1561092,2015-09-30 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347437,2015-09-30 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1656040,2015-09-30 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,60.00,
2347077,2015-09-30 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2347145,2015-09-30 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),4,614.00,
2264999,2015-09-30 00:00:00,,19468,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2178795,2015-09-30 00:00:00,,197113637,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
2347082,2015-09-30 00:00:00,,21804,Maryland,5-NEC (140 mi. from Philly),4,488.00,
2347263,2015-09-30 00:00:00,,22207,Virginia,4-DC (20 mi.),5,89.00,
2347410,2015-09-30 00:00:00,,81252,Colorado,7-USA Balance,U,158.00,
2347312,2015-09-30 00:00:00,,91316,California,7-USA Balance,,0.00,
2347691,2015-10-01 00:00:00,,06870,Connecticut,5-NEC (140 mi. from Philly),,0.00,
1705261,2015-10-01 00:00:00,,07726,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2347666,2015-10-01 00:00:00,,07746,New Jersey,2-Greater Philadelphia(70 mi.),U,158.00,
2347752,2015-10-01 00:00:00,,07751,New Jersey,2-Greater Philadelphia(70 mi.),4,218.00,
1355108,2015-10-01 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),2,378.00,
2385192,2015-10-01 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),4,616.00,
2347690,2015-10-01 00:00:00,,08010,New Jersey,1-Philadelphia City (20 mi.),4,188.00,
2347621,2015-10-01 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2347779,2015-10-01 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),3,132.00,
2347449,2015-10-01 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2347709,2015-10-01 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,0.00,
262667,2015-10-01 00:00:00,,080535403,New Jersey,1-Philadelphia City (20 mi.),4,0.00,
137455,2015-10-01 00:00:00,1996-03-20 00:00:00,08057,New Jersey,1-Philadelphia City (20 mi.),6,298.00,$100
2116010,2015-10-01 00:00:00,,08077,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2347600,2015-10-01 00:00:00,,08077,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2347790,2015-10-01 00:00:00,,08077,New Jersey,1-Philadelphia City (20 mi.),U,571.00,
2199810,2015-10-01 00:00:00,,08102,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1888452,2015-10-01 00:00:00,,08201,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
1009125,2015-10-01 00:00:00,,08243,New Jersey,2-Greater Philadelphia(70 mi.),5,93.00,
2347745,2015-10-01 00:00:00,,08401,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2374802,2015-10-01 00:00:00,,085303308,New Jersey,2-Greater Philadelphia(70 mi.),4,649.00,
1682367,2015-10-01 00:00:00,,085362444,New Jersey,2-Greater Philadelphia(70 mi.),2,114.00,
2347507,2015-10-01 00:00:00,,11201,New York,3-New York City (20 mi.),U,147.00,
2347817,2015-10-01 00:00:00,,12051,New York,6-NEC (210 mi. from Philly),,0.00,
2032331,2015-10-01 00:00:00,,17402,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
2347542,2015-10-01 00:00:00,,17965,Pennsylvania,5-NEC (140 mi. from Philly),2,258.00,
2347644,2015-10-01 00:00:00,,18302,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
2347541,2015-10-01 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),7,461.00,
2347677,2015-10-01 00:00:00,,18929,Pennsylvania,2-Greater Philadelphia(70 mi.),4,138.00,
2372078,2015-10-01 00:00:00,,18947,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2347464,2015-10-01 00:00:00,,18964,Pennsylvania,2-Greater Philadelphia(70 mi.),4,396.00,
2347470,2015-10-01 00:00:00,,18976,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2347801,2015-10-01 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),4,308.50,
2347494,2015-10-01 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),U,138.00,
1013211,2015-10-01 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1633553,2015-10-01 00:00:00,,190063711,Pennsylvania,1-Philadelphia City (20 mi.),3,272.00,
2347592,2015-10-01 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347755,2015-10-01 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2156727,2015-10-01 00:00:00,,19012,Pennsylvania,1-Philadelphia City (20 mi.),3,62.00,
2094113,2015-10-01 00:00:00,,190207834,Pennsylvania,1-Philadelphia City (20 mi.),3,116.00,
727107,2015-10-01 00:00:00,,190273228,Pennsylvania,1-Philadelphia City (20 mi.),3,118.00,
2347581,2015-10-01 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),3,545.00,
2347731,2015-10-01 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2318424,2015-10-01 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347652,2015-10-01 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1589494,2015-10-01 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
2347459,2015-10-01 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2347577,2015-10-01 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
2347749,2015-10-01 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347792,2015-10-01 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347833,2015-10-01 00:00:00,,19078,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347750,2015-10-01 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2030122,2015-10-01 00:00:00,2019-08-22 00:00:00,19083,Pennsylvania,1-Philadelphia City (20 mi.),4,1050.00,$8
2347845,2015-10-01 00:00:00,,19085,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
707870,2015-10-01 00:00:00,,190866318,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347489,2015-10-01 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1263043,2015-10-01 00:00:00,,190871043,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347647,2015-10-01 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347735,2015-10-01 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347757,2015-10-01 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347472,2015-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347672,2015-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347708,2015-10-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,38.00,
2242122,2015-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347618,2015-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347812,2015-10-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2305962,2015-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347526,2015-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347590,2015-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347641,2015-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347699,2015-10-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1773771,2015-10-01 00:00:00,,191044101,Pennsylvania,1-Philadelphia City (20 mi.),1,117.00,
1610830,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2284239,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347477,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347508,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347549,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347648,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347658,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347500,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),1,196.00,
2347560,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,919.00,
2347720,2015-10-01 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,102.00,
2347738,2015-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347759,2015-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347783,2015-10-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347480,2015-10-01 00:00:00,,19109,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347701,2015-10-01 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1775519,2015-10-01 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347837,2015-10-01 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
580688,2015-10-01 00:00:00,,191182814,Pennsylvania,1-Philadelphia City (20 mi.),4,158.00,
2347465,2015-10-01 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347499,2015-10-01 00:00:00,,19120,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347670,2015-10-01 00:00:00,,19120,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347502,2015-10-01 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347649,2015-10-01 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2347794,2015-10-01 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),U,19.00,
2299577,2015-10-01 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
